SKU,UOM,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
8331316,Eaches,107,494,177,546,8,215,148,84,213,493,313,557
8331340,Eaches,417,153,347,411,128,367,236,423,382,51,264,353
8331415,Eaches,1,13,18,4,19,21,14,2,8,5,16,22
8331423,Eaches,249,166,76,120,229,132,193,2,33,302,289,82
8331431,Eaches,117,58,78,38,18,149,97,85,41,39,47,136
8331449,Eaches,75,91,9,78,91,75,36,89,13,65,25,50
8331456,Eaches,982,818,273,963,578,176,738,292,787,841,152,236
8331480,Eaches,16,8,109,26,34,117,48,95,90,99,13,4
8331498,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331555,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331571,Eaches,23,12,122,165,92,27,58,168,35,59,137,62
8331597,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331605,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331621,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331654,Eaches,204,120,85,37,269,227,194,150,151,169,265,82
8331662,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331670,Eaches,6,4,2,5,1,5,4,1,2,2,1,1
8331712,Eaches,1,1,0,1,3,1,1,3,2,2,2,0
8331738,Eaches,21,38,12,52,3,25,79,35,37,44,4,35
8331746,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8331753,Eaches,12,31,33,41,14,21,19,57,6,42,18,22
8331761,Eaches,1,1,2,0,1,1,2,1,1,2,1,1
8331787,Eaches,24,431,29,838,52,13,714,349,128,337,289,419
8331829,Eaches,316,17,254,254,53,32,305,135,317,308,78,163
8331837,Eaches,0,2,1,0,2,3,2,1,1,1,2,3
8331860,Eaches,11,16,47,66,54,37,7,1,17,24,54,44
8331878,Eaches,6,14,40,37,27,48,54,17,8,28,58,59
8331886,Eaches,5,8,10,7,3,3,12,14,1,8,9,0
8332074,Eaches,565,197,44,69,620,619,260,1064,103,890,301,857
8332082,Eaches,33,32,16,16,17,32,42,17,43,32,44,15
8332108,Eaches,45,44,50,30,4,34,56,46,33,12,31,9
8332132,Eaches,3,14,8,0,13,11,4,1,19,19,3,2
8332173,Eaches,29,16,24,9,19,29,2,24,9,12,17,14
8332181,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332199,Eaches,22,31,28,19,43,38,0,46,6,44,30,7
8332215,Eaches,20,1,0,19,7,13,4,12,21,12,18,6
8332223,Eaches,16,31,41,38,15,37,9,1,20,43,10,23
8332231,Eaches,22,35,19,14,12,2,10,9,6,5,6,20
8332249,Eaches,36,11,37,4,1,2,11,1,11,23,2,29
8332256,Eaches,45,48,20,45,34,45,49,4,54,10,41,53
8332264,Eaches,17,38,10,17,43,22,12,43,25,10,32,42
8332272,Eaches,6,9,20,39,34,26,31,31,27,24,7,8
8332298,Eaches,37,24,28,2,28,36,26,20,1,11,25,30
8332306,Eaches,530,330,489,156,521,372,309,240,100,569,348,93
8332363,Eaches,5,3,5,4,2,4,4,1,5,5,5,3
8332389,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332397,Eaches,20,38,25,21,43,2,21,39,16,21,25,9
8332405,Eaches,27,55,16,153,28,170,41,105,66,45,77,160
8332413,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332439,Eaches,133,146,36,82,2,138,65,126,5,41,108,116
8332454,Eaches,219,147,9,336,137,196,102,48,65,27,56,67
8332470,Eaches,43,66,66,66,56,68,26,60,31,63,38,41
8332488,Eaches,143,275,210,119,345,295,170,206,264,211,132,310
8332496,Eaches,577,719,388,135,621,260,212,582,681,448,81,316
8332520,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332587,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332603,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332660,Eaches,1,1,2,1,1,1,0,1,0,1,2,1
8332686,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332744,Eaches,24,16,28,14,6,35,43,28,25,17,21,2
8332751,Eaches,3950,22016,20714,36600,48121,10807,4649,48059,37989,3752,31160,6278
8332777,Eaches,536,873,837,1143,237,835,300,304,560,403,88,468
8332827,Eaches,16,5,21,4,19,14,5,6,17,10,10,17
8332843,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332850,Eaches,11,139,94,196,61,142,204,261,230,187,267,2
8332868,Eaches,4,1,2,2,1,4,1,6,7,7,5,5
8332884,Eaches,8,106,38,38,100,28,53,72,18,58,16,3
8332934,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8332942,Eaches,2,4,1,0,2,0,1,2,0,3,2,1
8333098,Eaches,458,446,444,673,567,552,538,941,125,141,43,505
8333114,Eaches,132,160,212,165,164,124,299,154,266,154,256,229
8333122,Eaches,4,1,9,2,4,1,4,1,0,6,0,6
8333197,Eaches,8,1,8,3,3,8,6,0,6,5,7,2
8333205,Eaches,459,157,177,140,402,124,162,222,52,273,395,385
8333213,Eaches,8735,3230,58,10435,5937,6801,8157,1706,10257,10749,10242,1130
8333221,Eaches,4,5,7,6,1,6,4,7,10,8,6,7
8333254,Eaches,38,19,34,50,31,18,19,26,18,71,10,65
8333262,Eaches,8,8,14,12,20,4,10,8,15,11,0,23
8333270,Eaches,21,21,17,33,5,10,15,21,0,29,5,13
8333288,Eaches,29,25,13,26,8,37,50,63,56,39,15,47
8333296,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333338,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333346,Eaches,33,49,27,35,23,72,63,37,17,30,40,4
8333353,Eaches,176,227,153,96,219,71,145,93,162,97,49,216
8333361,Eaches,81,48,14,73,45,53,21,36,50,2,32,18
8333379,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333452,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333478,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333502,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333510,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333528,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333536,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333544,Eaches,81,70,33,26,3,26,22,9,54,12,7,30
8333569,Eaches,4,0,1,12,7,2,1,2,7,7,9,4
8333577,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333585,Eaches,9,16,9,24,19,2,25,6,20,10,6,16
8333619,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333635,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333866,Eaches,1,0,0,1,0,1,1,0,0,1,0,0
8333940,Eaches,1175,1243,597,104,933,484,946,23,969,198,535,391
8333965,Eaches,1027,63,215,639,884,541,320,287,1062,546,560,6
8333973,Eaches,723,157,756,996,635,787,968,886,664,714,835,920
8333981,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8333999,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334005,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334039,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334062,Eaches,47,20,17,22,33,39,54,30,5,45,8,39
8334070,Eaches,988,71,792,131,293,1256,633,199,518,307,1111,692
8334088,Eaches,19,38,39,15,6,31,30,23,2,31,15,39
8334096,Eaches,20,69,223,75,285,111,266,270,152,306,301,89
8334104,Eaches,194,153,55,128,152,215,121,166,57,46,151,153
8334120,Eaches,5,10,1,12,5,11,12,9,8,1,10,0
8334153,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334161,Eaches,157,215,49,203,82,164,107,33,40,151,151,64
8334237,Eaches,0,1,0,1,2,2,0,2,1,2,2,0
8334245,Eaches,57,201,105,103,231,245,21,92,89,260,70,69
8334252,Eaches,170,119,36,123,172,23,182,141,43,30,19,2
8334260,Eaches,29,32,46,46,9,31,8,20,27,41,17,39
8334286,Eaches,41,44,43,52,52,33,44,20,24,7,28,16
8334302,Eaches,6,52,145,164,75,77,53,7,97,11,12,99
8334427,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334443,Eaches,15,4,24,29,9,13,26,9,20,25,11,21
8334468,Eaches,183,238,213,124,371,31,144,2,337,188,346,309
8334476,Eaches,127,81,339,81,64,129,282,33,64,173,17,44
8334484,Eaches,185,7,27,88,200,228,198,223,243,83,161,70
8334492,Eaches,69,24,111,179,70,133,93,140,126,104,28,156
8334518,Eaches,42,174,102,27,134,157,26,145,177,72,91,57
8334526,Eaches,97,177,177,182,59,67,10,93,63,143,159,34
8334534,Eaches,220,107,111,211,80,135,1,119,162,39,194,166
8334542,Eaches,103,77,18,47,42,92,24,107,62,42,128,132
8334567,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334591,Eaches,1,1,1,0,1,1,1,1,0,1,2,0
8334625,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334641,Eaches,27,244,83,524,597,281,504,147,521,406,416,213
8334682,Eaches,44,129,48,19,19,141,28,121,9,3,43,85
8334708,Eaches,91,55,109,104,10,79,25,24,81,93,94,45
8334716,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334724,Eaches,1,1,0,1,1,0,0,1,1,1,0,0
8334732,Eaches,0,1,0,0,0,0,0,1,0,0,0,0
8334740,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334757,Eaches,7,4,4,0,2,1,1,6,4,0,3,2
8334765,Eaches,98,88,79,25,89,57,64,76,77,63,39,8
8334781,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334807,Eaches,98,366,370,288,269,129,174,145,5,351,175,338
8334815,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334823,Eaches,1,1,1,2,1,1,1,1,2,1,2,1
8334880,Eaches,8900,3622,9210,379,8110,6069,7493,5966,1146,8291,8447,6557
8334898,Eaches,20,346,1419,2114,2174,1934,599,817,1938,2112,431,453
8334914,Eaches,697,3515,3504,63,4358,2701,417,4294,657,4208,1728,3188
8334922,Eaches,842,1313,192,147,1367,512,563,1179,974,2114,491,1358
8334955,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8334997,Eaches,968,600,751,261,211,210,205,215,71,1075,236,497
8335028,Eaches,134,125,53,6,136,85,84,93,15,49,142,144
8335069,Eaches,0,1,1,1,1,0,2,0,2,0,2,2
8335077,Eaches,784,166,572,209,470,660,528,338,683,170,114,78
8335093,Eaches,536,505,478,266,456,577,131,10,118,393,242,461
8335176,Eaches,18,13,4,12,22,1,3,26,25,3,19,20
8335192,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335218,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335226,Eaches,210,254,207,181,57,92,250,218,15,157,377,26
8335283,Eaches,55,6,125,51,79,163,24,2,99,125,117,52
8335325,Eaches,6,6,6,2,6,3,8,4,2,5,3,4
8335333,Eaches,6,19,8,4,44,35,32,1,25,37,12,8
8335358,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335390,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335408,Eaches,141,37,59,76,99,136,34,2,52,13,106,88
8335416,Eaches,17,16,27,21,27,16,24,45,35,2,0,23
8335440,Eaches,126,47,196,249,34,190,173,170,198,29,233,30
8335457,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335473,Eaches,3,2,1,1,0,4,2,5,2,5,4,1
8335499,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335515,Eaches,3,20,184,141,49,100,175,207,145,53,192,58
8335663,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335671,Eaches,17,5,97,68,41,66,11,7,22,72,9,44
8335739,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335838,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335846,Eaches,523,835,238,115,460,252,211,335,402,130,563,207
8335853,Eaches,22,22,26,2,14,21,17,2,0,3,3,0
8335861,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335937,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8335945,Eaches,45,9,13,63,38,20,36,72,14,46,24,43
8335986,Eaches,86,51,29,81,112,99,162,82,61,139,69,18
8336000,Eaches,57,45,29,31,1,57,60,0,1,2,42,2
8336018,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336042,Eaches,3,1,0,7,2,5,6,5,2,3,6,5
8336067,Eaches,33,45,62,15,48,8,23,5,5,22,55,58
8336075,Eaches,37,20,4,53,3,52,25,33,30,63,75,54
8336083,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336125,Eaches,30,218,151,312,392,50,296,145,429,270,133,151
8336166,Eaches,855,173,533,112,702,552,934,367,173,540,392,519
8336174,Eaches,1915,1838,2028,2093,930,1800,1086,3017,816,200,1306,748
8336224,Eaches,997,805,659,743,482,673,551,10,89,188,245,967
8336331,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336349,Eaches,601,422,8,41,371,511,777,543,735,104,90,618
8336364,Eaches,1,1,0,1,1,1,0,1,1,1,0,0
8336372,Eaches,2,10,0,16,7,3,14,13,13,3,3,17
8336380,Eaches,52,85,52,19,11,100,70,5,48,72,85,33
8336448,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336539,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336554,Eaches,4,2,1,4,2,4,6,1,6,2,4,3
8336562,Eaches,2,4,1,0,3,1,1,1,3,1,2,3
8336570,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336703,Eaches,27,190,204,276,17,145,64,347,116,193,18,189
8336711,Eaches,330,56,128,43,276,99,211,3,295,220,308,11
8336729,Eaches,375,2,232,44,435,142,236,271,350,369,331,433
8336760,Eaches,576,586,55,822,890,363,630,93,517,1033,216,625
8336778,Eaches,588,483,351,89,440,385,469,502,140,402,114,619
8336786,Eaches,268,37,13,671,656,277,4,459,491,220,572,76
8336794,Eaches,57,162,74,272,6,266,52,82,24,16,44,7
8336828,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336836,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336844,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336851,Eaches,111,209,427,222,402,105,411,106,157,4,276,399
8336877,Eaches,123,144,113,292,3,261,75,148,64,37,266,213
8336885,Eaches,217,41,269,286,305,487,73,190,227,82,270,341
8336893,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8336901,Eaches,3,21,1,5,6,6,7,22,20,14,19,22
8336919,Eaches,32,208,111,27,18,100,88,88,76,56,41,26
8336927,Eaches,99,41,245,110,146,119,48,54,192,51,227,114
8336935,Eaches,137,71,140,16,93,110,87,169,60,133,165,75
8336950,Eaches,58,77,37,96,29,117,146,159,130,118,67,6
8337024,Eaches,430,258,789,728,216,1015,700,176,880,1086,666,622
8337032,Eaches,28,73,67,2,9,73,17,65,55,61,71,43
8337057,Eaches,56,52,5,70,13,50,34,59,38,14,21,54
8337099,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337107,Eaches,590,241,586,216,317,259,682,321,332,623,417,590
8337115,Eaches,321,56,175,151,71,189,299,56,260,253,33,277
8337123,Eaches,198,132,202,264,250,159,157,86,189,367,293,316
8337149,Eaches,68,168,143,167,144,41,74,116,144,162,132,23
8337156,Eaches,10,32,35,36,47,58,26,40,38,27,10,33
8337164,Eaches,138,10,157,267,263,52,611,557,555,229,130,45
8337180,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337198,Eaches,16,93,5,174,85,73,93,130,205,15,189,151
8337206,Eaches,29,42,48,32,37,74,10,23,4,22,16,63
8337305,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337446,Eaches,6,572,373,260,510,282,778,837,532,1031,842,436
8337487,Eaches,141,251,286,205,66,117,307,211,296,73,333,36
8337495,Eaches,179,221,17,206,44,195,150,227,150,214,92,123
8337503,Eaches,35,150,97,31,137,59,148,101,129,107,5,167
8337529,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337545,Eaches,18,9,4,7,18,14,9,16,8,10,14,10
8337594,Eaches,1,1004,84,370,239,114,34,500,230,868,658,130
8337669,Eaches,9,2,9,86,94,93,42,101,34,57,37,28
8337677,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337693,Eaches,12,11,3,15,4,1,15,12,2,14,2,8
8337701,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337750,Eaches,3,16,3,3,12,8,4,18,7,18,17,15
8337768,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337784,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337792,Eaches,408,13,138,437,67,23,6,320,142,340,311,90
8337826,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337859,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337883,Eaches,52,9,58,46,83,44,6,31,85,70,94,54
8337891,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337909,Eaches,156,93,25,12,34,73,52,143,20,171,81,25
8337917,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8337925,Eaches,123,40,32,128,77,33,15,13,45,78,47,34
8337966,Eaches,44,25,15,28,43,24,11,11,41,29,32,12
8337974,Eaches,8,10,2,21,16,19,23,28,8,5,24,27
8337982,Eaches,131,25,69,71,34,19,117,100,66,135,94,36
8337990,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338022,Eaches,149,139,27,64,112,86,70,32,6,144,130,142
8338030,Eaches,404,362,56,143,175,205,276,21,172,61,63,333
8338048,Eaches,95,0,68,105,130,0,137,141,134,129,4,79
8338055,Eaches,586,301,37,343,101,938,397,737,465,413,310,859
8338071,Eaches,1,1,1,3,19,10,4,4,17,7,9,19
8338089,Eaches,103,1194,643,993,677,272,751,953,1071,424,144,358
8338097,Eaches,64,6,40,39,72,92,75,89,40,60,64,84
8338105,Eaches,413,630,632,579,123,37,2349,742,948,987,616,899
8338121,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338139,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338147,Eaches,28,6,1,37,4,7,42,32,4,24,23,29
8338154,Eaches,1,2,5,6,5,2,3,0,6,2,0,1
8338162,Eaches,12,6,27,29,18,11,1,30,11,33,18,31
8338170,Eaches,0,0,0,1,1,1,0,1,0,0,1,0
8338188,Eaches,21,24,37,13,7,3,39,13,4,35,1,3
8338196,Eaches,5,0,7,1,0,4,7,7,8,5,11,9
8338204,Eaches,12,8,7,18,18,16,1,3,24,13,20,4
8338212,Eaches,8,21,11,6,6,5,25,17,17,9,8,11
8338220,Eaches,171,196,17,73,202,63,179,95,77,202,31,92
8338253,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338279,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338287,Eaches,1,0,1,0,1,0,1,1,1,1,1,1
8338295,Eaches,86,77,85,27,87,73,53,111,17,26,133,19
8338337,Eaches,1192,2287,983,2788,1167,426,2346,1497,1221,117,1480,1230
8338345,Eaches,2015,2451,495,1426,2682,1539,2133,1550,1972,2628,921,2734
8338352,Eaches,3,4,2,2,2,5,4,4,1,2,5,4
8338360,Eaches,1,0,0,1,1,2,2,2,1,1,1,0
8338410,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338469,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338519,Eaches,573,887,1196,1190,641,1096,1554,1556,258,283,1521,357
8338527,Eaches,1,1,0,1,0,0,1,1,0,0,0,1
8338535,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338550,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338576,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338584,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338592,Eaches,15,91,71,33,41,53,146,39,113,134,48,135
8338634,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338642,Eaches,256,428,125,25,521,206,271,484,150,316,452,133
8338659,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338675,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338683,Eaches,1,0,1,1,2,0,2,3,1,1,0,0
8338691,Eaches,1,15,20,4,2,6,10,0,11,11,11,9
8338709,Eaches,48,64,22,55,77,67,10,72,12,8,20,76
8338725,Eaches,166,58,132,57,29,35,112,9,57,168,124,68
8338766,Eaches,594,448,695,1013,279,1216,1200,808,497,498,794,72
8338774,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338808,Eaches,7,10,8,9,10,8,10,1,4,8,3,3
8338824,Eaches,1,1,1,1,1,5,3,3,1,1,1,4
8338840,Eaches,3,3,7,6,1,3,7,0,2,4,8,3
8338857,Eaches,110,21,120,106,84,126,39,92,32,85,122,15
8338865,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338873,Eaches,34,29,2,38,10,6,8,16,50,21,19,2
8338881,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338899,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8338907,Eaches,197,351,154,319,214,205,107,282,221,165,20,71
8338915,Eaches,49,87,149,147,137,41,102,123,31,36,148,99
8338923,Eaches,135,157,107,39,152,65,159,52,11,52,57,97
8338931,Eaches,3,5,27,14,7,18,33,4,2,30,30,33
8338964,Eaches,33,21,29,34,4,22,15,35,0,37,9,31
8338972,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339004,Eaches,2,1,0,3,3,2,2,0,0,1,1,0
8339012,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339020,Eaches,7,48,71,55,24,27,46,30,44,27,19,7
8339038,Eaches,18,16,28,18,2,9,15,10,5,9,23,1
8339053,Eaches,2,14,10,1,2,0,1,2,7,9,4,8
8339061,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339079,Eaches,13,14,2,2,15,6,15,3,6,16,10,5
8339087,Eaches,11,20,4,6,9,20,16,16,1,1,2,16
8339111,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339129,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339137,Eaches,1,1,1,0,0,0,0,1,0,0,1,0
8339145,Eaches,3,9,2,2,4,1,11,8,8,2,7,3
8339178,Eaches,20,44,33,1,85,30,67,31,29,24,26,76
8339202,Eaches,1,1,0,0,1,0,1,1,0,1,0,0
8339244,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339269,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339277,Eaches,5,10,1,13,6,4,14,10,15,14,3,11
8339285,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339301,Eaches,9,29,14,2,21,2,27,10,18,32,29,13
8339319,Eaches,293,22,439,520,340,87,193,114,47,528,294,492
8339327,Eaches,283,273,271,303,26,319,22,197,274,77,37,248
8339335,Eaches,103,31,83,68,89,86,25,99,18,27,4,87
8339368,Eaches,3793,5380,712,6936,2705,3029,5948,3955,2220,10225,6369,9557
8339400,Eaches,1,1,1,1,0,1,0,0,1,0,1,0
8339418,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339459,Eaches,1,1,1,1,0,1,0,0,0,1,1,1
8339467,Eaches,0,0,1,4,3,0,3,1,3,0,4,0
8339475,Eaches,28,67,68,24,68,19,62,44,58,25,71,68
8339509,Eaches,12,45,8,98,41,100,5,75,88,97,67,30
8339517,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339525,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339541,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339566,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339673,Eaches,6,15,24,45,39,20,22,43,4,46,46,2
8339681,Eaches,4,8,4,0,6,4,4,5,2,1,0,1
8339707,Eaches,244,261,197,199,245,173,100,47,20,249,127,142
8339723,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339749,Eaches,489,387,629,27,371,67,254,548,570,94,179,294
8339764,Eaches,126,228,49,344,15,430,253,453,284,306,308,427
8339780,Eaches,70,32,81,25,77,26,70,76,34,19,51,42
8339798,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339814,Eaches,88,85,90,60,36,82,96,76,59,85,72,54
8339822,Eaches,89,2,45,162,60,77,312,208,40,166,157,78
8339830,Eaches,153,15,266,35,132,291,160,104,256,15,154,151
8339897,Eaches,2,3,3,3,2,1,3,1,1,0,2,2
8339905,Eaches,65,102,55,41,78,48,13,52,75,30,73,21
8339947,Eaches,1,1,0,1,3,1,2,3,3,0,2,0
8339962,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339970,Eaches,514,634,95,423,626,42,381,134,627,632,77,501
8339988,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8339996,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340051,Eaches,0,3,1,3,4,1,1,1,1,4,3,2
8340069,Eaches,54,390,183,153,375,403,208,383,331,63,110,229
8340077,Eaches,77,43,110,166,127,82,188,127,182,99,186,52
8340085,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340119,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340168,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340200,Eaches,3,2,2,2,3,2,1,1,3,2,1,1
8340226,Eaches,0,1,0,1,0,0,1,0,0,1,1,1
8340234,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340242,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340317,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340333,Eaches,46,15,26,57,66,64,20,59,10,78,67,26
8340358,Eaches,193,256,161,203,17,271,352,91,333,233,9,235
8340366,Eaches,11,41,18,42,15,37,36,34,3,21,11,36
8340408,Eaches,0,0,2,2,1,1,1,2,0,1,0,2
8340424,Eaches,778,967,1044,758,718,867,184,995,120,357,358,930
8340440,Eaches,1010,6,214,751,879,179,322,883,373,964,385,565
8340481,Eaches,182,440,91,272,120,59,203,74,393,66,252,112
8340499,Eaches,150,285,110,1,62,219,427,241,155,412,369,227
8340507,Eaches,121,314,9,315,46,314,122,262,223,25,278,301
8340515,Eaches,199,346,342,61,429,313,134,17,524,270,402,537
8340523,Eaches,29,0,16,3,19,2,22,16,7,20,21,21
8340549,Eaches,25,13,19,26,8,27,18,22,22,2,15,14
8340572,Eaches,15,19,25,23,20,25,4,15,27,20,7,6
8340580,Eaches,6,30,3,12,17,17,21,26,7,32,9,26
8340598,Eaches,27,22,10,21,1,35,27,19,9,2,15,25
8340606,Eaches,17,11,14,11,13,14,15,20,11,8,6,19
8340655,Eaches,2,0,1,2,0,0,0,2,1,1,1,1
8340663,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8340671,Eaches,110,113,127,144,139,8,131,59,150,80,163,84
8340788,Eaches,1,1,0,1,1,1,1,1,0,0,1,0
8340820,Eaches,23,17,10,7,6,12,23,1,5,18,24,22
8340846,Eaches,16,3,35,38,20,6,6,17,9,6,27,8
8340853,Eaches,212,510,839,1553,1567,642,681,819,651,397,1207,1285
8340861,Eaches,1202,378,1350,1755,1917,1178,1343,169,1953,2239,1254,154
8340879,Eaches,4598,30,4140,4385,298,3668,4650,3030,2658,1022,744,3211
8340895,Eaches,685,502,855,235,48,958,950,562,837,1059,98,333
8340903,Eaches,63,1599,206,1482,465,291,697,1629,190,1189,1818,9
8340911,Eaches,49,832,589,2282,1800,1801,1775,1470,1642,1748,815,42
8340945,Eaches,428,434,508,504,159,758,554,839,806,658,462,698
8340960,Eaches,20,418,295,443,515,495,164,551,478,254,688,565
8340978,Eaches,391,233,70,144,278,305,34,251,115,236,330,64
8340986,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8341067,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
8341083,Eaches,13,0,11,47,23,34,5,49,2,39,55,33
