SKU,UOM,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg,SKU,CategoryID,SKU,SupplierID
8315442,Eaches,187,209,111,5,44,176,104,99,143,92,17,174,113.4166667,8315442,340,Active,1977
8315459,Eaches,79,43,119,136,108,115,134,112,96,175,24,13,96.16666667,8315459,340,Active,1977
8315467,Eaches,30,62,97,121,36,11,44,10,87,83,60,94,61.25,8315467,340,Active,1977
8315475,Eaches,777,34,565,233,684,75,402,286,528,963,958,240,478.75,8315475,340,Active,1977
8315483,Eaches,133,251,284,282,364,445,340,489,112,40,220,136,258,8315483,340,Active,1977
8315491,Eaches,113,94,176,47,156,42,140,7,17,145,9,126,89.33333333,8315491,340,Active,1977
8315509,Eaches,95,15,72,38,80,71,85,30,7,102,109,20,60.33333333,8315509,340,Active,1977
8315517,Eaches,33,28,121,63,133,51,139,116,67,14,136,0,75.08333333,8315517,440,Active,2953
8315525,Eaches,5,118,190,226,59,226,151,106,15,95,8,60,104.9166667,8315525,440,Seasonal,2953
8315533,Eaches,2,4,4,4,0,2,2,2,5,2,2,6,2.916666667,8315533,700,Pre Active,2082
8315574,Eaches,18,3,15,22,23,15,28,8,30,32,18,32,20.33333333,8315574,200,Discontinued,2745
8315582,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315582,200,Discontinued,2745
8315640,Eaches,81,494,322,715,163,156,579,107,26,416,569,61,307.4166667,8315640,350,Active,231
8315657,Eaches,722,1593,1901,399,557,2106,1873,392,1220,1875,1181,614,1202.75,8315657,350,Active,231
8315673,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315673,350,Discontinued,231
8315707,Eaches,6,5,0,2,1,6,3,4,4,1,0,5,3.083333333,8315707,700,Discontinued,3757
8315715,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315715,200,Discontinued,2745
8315731,Eaches,43,80,21,54,58,59,73,132,59,12,79,113,65.25,8315731,360,Discontinued,231
8315756,Eaches,788,700,488,214,139,875,780,325,230,804,382,174,491.5833333,8315756,310,Active,85243
8315772,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315772,200,Discontinued,2745
8315806,Eaches,0,1,0,1,0,1,0,1,0,1,1,0,0.5,8315806,700,Pre Active,4297
8315855,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315855,200,Discontinued,2746
8315863,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315863,200,Discontinued,2745
8315871,Eaches,6,2,24,47,10,44,7,38,51,31,12,10,23.5,8315871,340,Discontinued,1977
8315889,Eaches,57,15,166,200,211,249,133,128,81,129,94,75,128.1666667,8315889,340,Active,1977
8315897,Eaches,18,255,112,174,81,160,11,71,255,81,236,169,135.25,8315897,340,Active,1977
8315905,Eaches,224,1,240,237,118,18,167,47,83,239,164,163,141.75,8315905,340,Active,1977
8315913,Eaches,167,260,313,107,62,300,49,296,201,217,34,209,184.5833333,8315913,340,Active,1977
8315939,Eaches,80,123,89,146,107,39,46,131,49,47,149,64,89.16666667,8315939,340,Active,1977
8315947,Eaches,66,115,5,134,100,127,113,120,132,100,46,11,89.08333333,8315947,340,Active,1977
8315954,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8315954,460,Discontinued,50282
8315970,Eaches,103,113,50,17,181,25,145,64,166,250,184,100,116.5,8315970,340,Active,1977
8315988,Eaches,14,129,112,33,108,53,161,158,121,110,29,14,86.83333333,8315988,340,Active,1977
8315996,Eaches,305,133,33,415,183,90,137,60,506,63,309,483,226.4166667,8315996,200,Pre Active,2745
8316002,Eaches,149,105,98,125,20,115,154,54,121,140,76,1,96.5,8316002,200,Pre Active,2745
8316028,Eaches,248,123,192,248,80,272,3,271,186,136,157,31,162.25,8316028,200,Discontinued,2745
8316044,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316044,200,Discontinued,2745
8316093,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316093,370,Discontinued,4933
8316119,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316119,200,Discontinued,2745
8316135,Eaches,0,1,0,1,1,1,1,1,1,1,1,1,0.833333333,8316135,200,Discontinued,2745
8316143,Eaches,1,1,1,0,0,1,1,1,1,1,1,0,0.75,8316143,370,Discontinued,4933
8316176,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316176,200,Discontinued,2745
8316184,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316184,200,Discontinued,2745
8316200,Eaches,86,108,79,277,289,373,303,61,58,130,429,404,216.4166667,8316200,360,Active,74
8316218,Eaches,422,506,234,365,284,373,106,272,156,294,96,230,278.1666667,8316218,360,Active,74
8316226,Eaches,545,231,556,374,573,486,444,151,470,580,241,312,413.5833333,8316226,360,Active,74
8316242,Eaches,339,303,321,144,383,434,305,149,112,402,326,53,272.5833333,8316242,360,Active,74
8316267,Eaches,37,196,291,419,488,371,360,404,569,311,336,25,317.25,8316267,360,Active,74
8316283,Eaches,59,3,62,50,35,72,3,5,52,22,24,72,38.25,8316283,330,Active,1141
8316333,Eaches,2797,1469,828,3126,711,2562,4042,1381,3883,1225,1601,2379,2167,8316333,410,Active,2387
8316341,Eaches,1045,1282,1328,279,868,1308,1044,1545,341,281,409,721,870.9166667,8316341,410,Active,2387
8316366,Eaches,26,183,109,67,60,45,238,100,41,163,5,189,102.1666667,8316366,400,Active,4504
8316390,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316390,700,Pre Active,2087
8316424,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316424,390,Discontinued,483
8316432,Eaches,0,0,1,1,1,1,1,1,0,0,0,0,0.5,8316432,390,Discontinued,483
8316440,Eaches,3,8,1,7,8,2,2,6,1,4,0,0,3.5,8316440,200,Discontinued,2745
8316457,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316457,200,Discontinued,2745
8316473,Eaches,0,0,-1,0,0,0,-1,0,-1,0,0,0,-0.25,8316473,200,Discontinued,90000
8316531,Eaches,2,10,0,7,5,13,13,9,2,9,11,8,7.416666667,8316531,700,Discontinued,5452
8316549,Eaches,3,2,1,1,1,1,1,1,1,0,1,0,1.083333333,8316549,700,Pre Active,38963
8316564,Eaches,5,6,5,3,5,1,1,2,5,5,5,2,3.75,8316564,700,Pre Active,2087
8316614,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316614,360,Seasonal,231
8316671,Eaches,73,141,174,107,46,76,180,137,77,191,144,111,121.4166667,8316671,200,Discontinued,2745
8316721,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316721,360,Discontinued,231
8316747,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316747,200,Discontinued,2745
8316754,Eaches,70,46,57,56,88,77,52,24,31,86,52,67,58.83333333,8316754,200,Pre Active,2745
8316762,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316762,200,Discontinued,2745
8316796,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316796,200,Discontinued,2745
8316804,Eaches,9,0,2,4,2,5,0,5,1,5,4,9,3.833333333,8316804,350,Discontinued,52070
8316812,Eaches,1,1,0,1,0,0,0,1,1,0,1,0,0.5,8316812,350,Discontinued,52070
8316820,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316820,350,Discontinued,52070
8316853,Eaches,501,811,1891,2003,1692,602,867,1462,2004,1600,1213,639,1273.75,8316853,200,Pre Active,2745
8316887,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316887,370,Discontinued,4670
8316895,Eaches,146,45,456,483,566,475,494,291,499,234,120,683,374.3333333,8316895,340,Active,4877
8316903,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8316903,200,Discontinued,2745
8317091,Eaches,17,18,12,12,6,19,17,6,20,5,9,4,12.08333333,8317091,200,Pre Active,2745
8317109,Eaches,1004,189,652,35,928,295,1085,433,137,170,382,919,519.0833333,8317109,200,Pre Active,2745
8317125,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317125,390,Discontinued,483
8317158,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317158,390,Discontinued,483
8317166,Eaches,64,78,93,88,4,9,46,88,18,57,6,52,50.25,8317166,350,Active,52070
8317174,Eaches,1,0,0,2,1,2,2,0,0,1,1,2,1,8317174,390,Discontinued,483
8317182,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317182,390,Discontinued,483
8317208,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317208,390,Discontinued,483
8317216,Eaches,50,73,92,10,71,92,29,88,74,32,70,24,58.75,8317216,370,Active,1913
8317224,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317224,200,Discontinued,2745
8317232,Eaches,17,6,6,14,7,29,14,8,29,20,29,22,16.75,8317232,350,Active,52070
8317257,Eaches,62,52,29,48,32,4,40,45,2,43,19,4,31.66666667,8317257,350,Active,52070
8317307,Eaches,300,399,322,319,214,295,303,61,229,72,326,325,263.75,8317307,200,Pre Active,2745
8317315,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317315,440,Discontinued,9933
8317323,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317323,330,Discontinued,30411
8317349,Eaches,3,0,1,0,3,0,1,2,1,1,0,2,1.166666667,8317349,340,Discontinued,3267
8317356,Eaches,0,0,0,1,0,0,1,1,1,1,0,1,0.5,8317356,700,Pre Active,11661
8317380,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317380,330,Discontinued,4946
8317398,Eaches,11,15,1,22,0,21,24,21,14,22,16,4,14.25,8317398,370,Discontinued,5446
8317406,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317406,330,Discontinued,231
8317430,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317430,360,Discontinued,95
8317463,Eaches,0,1,0,1,1,0,1,1,1,0,1,0,0.583333333,8317463,700,Pre Active,4637
8317489,Eaches,4,2,6,3,0,3,1,0,2,4,3,4,2.666666667,8317489,700,Pre Active,2087
8317497,Eaches,194,1004,619,128,999,118,405,461,595,847,312,286,497.3333333,8317497,340,Active,4898
8317505,Eaches,716,530,46,566,103,188,11,282,429,488,336,438,344.4166667,8317505,340,Active,4898
8317513,Eaches,359,466,76,429,221,53,117,567,721,670,706,69,371.1666667,8317513,340,Active,4898
8317539,Eaches,229,632,509,295,156,8,133,675,15,726,623,19,335,8317539,340,Active,4898
8317554,Eaches,73,48,51,72,23,31,58,39,45,43,32,22,44.75,8317554,200,Discontinued,2745
8317562,Eaches,456,232,536,58,7,268,425,265,329,173,290,57,258,8317562,340,Active,4898
8317570,Eaches,18,19,7,2,20,10,6,12,1,19,3,5,10.16666667,8317570,340,Discontinued,4898
8317588,Eaches,165,18,186,9,166,71,146,178,131,62,54,190,114.6666667,8317588,340,Active,4898
8317596,Eaches,92,223,116,38,47,170,3,201,96,196,34,28,103.6666667,8317596,340,Active,4898
8317604,Eaches,29,56,68,24,9,62,31,37,35,37,32,25,37.08333333,8317604,340,Discontinued,4898
8317612,Eaches,2,7,3,2,8,3,2,6,3,8,10,2,4.666666667,8317612,340,Discontinued,4898
8317620,Eaches,9,6,14,7,4,8,1,14,12,12,9,1,8.083333333,8317620,340,Discontinued,4898
8317638,Eaches,0,2,2,1,2,1,2,1,1,1,2,2,1.416666667,8317638,340,Discontinued,4898
8317646,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317646,340,Discontinued,4898
8317653,Eaches,311,108,20,66,719,448,289,473,115,611,546,146,321,8317653,340,Active,4898
8317661,Eaches,0,0,0,0,-1,0,0,0,0,0,-1,-1,-0.25,8317661,340,Discontinued,4898
8317679,Eaches,610,470,591,102,516,53,337,372,331,475,393,606,404.6666667,8317679,340,Active,4898
8317687,Eaches,2,6,10,7,2,4,2,5,12,9,14,13,7.166666667,8317687,340,Discontinued,4898
8317695,Eaches,127,13,93,113,11,11,117,114,57,129,31,92,75.66666667,8317695,340,Active,4898
8317703,Eaches,35,161,105,221,288,337,134,9,337,213,52,99,165.9166667,8317703,340,Active,4898
8317745,Eaches,3,0,2,0,2,0,3,0,4,4,2,1,1.75,8317745,410,Seasonal,4115
8317778,Eaches,145,10,134,75,103,141,129,37,59,13,99,16,80.08333333,8317778,410,Seasonal,4115
8317802,Eaches,79,301,945,663,447,513,909,431,752,14,547,554,512.9166667,8317802,360,Active,52070
8317828,Eaches,901,254,602,909,275,749,1043,925,820,1083,694,722,748.0833333,8317828,360,Active,52070
8317836,Eaches,240,21,121,203,44,261,281,193,174,36,76,58,142.3333333,8317836,360,Active,52070
8317869,Eaches,33,150,8,169,72,170,103,1,58,59,133,66,85.16666667,8317869,200,Pre Active,2745
8317893,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8317893,360,Discontinued,52070
8317901,Eaches,1,23,62,71,16,13,2,72,64,2,32,8,30.5,8317901,370,Active,4948
8317919,Eaches,78,31,6,13,8,70,82,84,66,57,10,80,48.75,8317919,370,Active,4948
8317927,Eaches,367,488,73,375,477,230,22,228,345,99,252,272,269,8317927,370,Active,11661
8317935,Eaches,353,214,66,230,188,320,195,94,156,325,91,119,195.9166667,8317935,370,Active,11661
8317943,Eaches,236,13,195,263,285,31,385,277,179,353,262,273,229.3333333,8317943,370,Active,11661
8317950,Eaches,177,119,38,132,108,204,244,183,146,6,160,27,128.6666667,8317950,370,Active,11661
8317992,Eaches,946,2504,2513,814,2340,883,640,2351,1852,1604,1058,2841,1695.5,8317992,360,Seasonal,3999
8318016,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318016,340,Discontinued,263
8318032,Eaches,207,1365,1024,2334,1378,2850,2171,2427,3320,181,1387,2755,1783.25,8318032,360,Active,4630
8318057,Eaches,489,446,641,594,50,510,655,202,458,636,254,673,467.3333333,8318057,330,Active,4630
8318073,Eaches,86,382,648,117,465,359,380,560,439,257,46,416,346.25,8318073,360,Active,4630
8318099,Eaches,814,1211,42,259,379,1007,421,454,1389,1400,166,337,656.5833333,8318099,360,Active,4630
8318115,Eaches,390,224,319,1142,416,340,259,21,242,91,388,804,386.3333333,8318115,360,Active,4630
8318123,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318123,360,Discontinued,4630
8318131,Eaches,2091,2219,1377,2793,3030,408,449,2284,130,3216,2681,2560,1936.5,8318131,380,Active,3822
8318149,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318149,330,Discontinued,4670
8318156,Eaches,116,0,55,85,79,110,5,109,70,9,106,32,64.66666667,8318156,310,Discontinued,88111
8318198,Eaches,3,5,1,4,1,7,7,1,7,6,8,4,4.5,8318198,330,Active,6356
8318206,Eaches,288,246,285,267,324,326,47,281,144,137,94,62,208.4166667,8318206,380,Active,3822
8318214,Eaches,1,1,0,1,0,0,1,0,1,1,1,1,0.666666667,8318214,330,Discontinued,4670
8318230,Eaches,1095,1128,1877,651,1803,1792,335,623,1072,88,47,1407,993.1666667,8318230,380,Active,3822
8318248,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318248,380,Discontinued,3822
8318263,Eaches,1101,1291,1869,2384,653,1809,1098,1418,2438,1653,1295,848,1488.083333,8318263,380,Active,3822
8318271,Eaches,1040,166,606,5,99,432,810,199,1160,1123,255,989,573.6666667,8318271,380,Active,3822
8318289,Eaches,277,223,272,322,304,252,322,240,52,138,216,66,223.6666667,8318289,200,Discontinued,2746
8318313,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318313,370,Discontinued,32025
8318321,Eaches,10,52,86,5,77,60,12,4,26,12,62,18,35.33333333,8318321,200,Pre Active,2746
8318339,Eaches,191,149,420,73,205,532,273,509,518,403,421,84,314.8333333,8318339,200,Pre Active,2746
8318347,Eaches,127,69,109,159,151,14,94,22,58,62,139,97,91.75,8318347,370,Active,1913
8318354,Eaches,99,130,1,41,101,66,57,41,54,73,131,111,75.41666667,8318354,370,Active,1913
8318388,Eaches,10,10,10,7,1,2,9,7,0,0,9,7,6,8318388,700,Pre Active,2087
8318396,Eaches,0,7,4,6,6,1,3,7,1,2,3,4,3.666666667,8318396,600,Discontinued,51726
8318404,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318404,610,Seasonal,91088
8318412,Eaches,2,9,3,8,10,6,2,1,5,2,5,8,5.083333333,8318412,700,Pre Active,28836
8318420,Eaches,419,336,82,145,21,214,361,11,327,270,131,173,207.5,8318420,200,Pre Active,2745
8318453,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318453,200,Discontinued,2745
8318560,Eaches,313,441,153,167,366,601,537,493,66,701,220,156,351.1666667,8318560,200,Discontinued,2745
8318578,Eaches,58,8,50,0,34,47,8,22,2,42,34,38,28.58333333,8318578,390,Active,5446
8318602,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318602,400,Discontinued,51726
8318610,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318610,200,Discontinued,2745
8318743,Eaches,88,42,56,33,80,47,118,49,28,36,128,60,63.75,8318743,200,Pre Active,2745
8318792,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318792,440,Discontinued,9933
8318826,Eaches,86,31,60,34,70,63,51,22,12,15,87,73,50.33333333,8318826,200,Pre Active,2745
8318834,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318834,200,Discontinued,2745
8318842,Eaches,449,364,600,186,1049,147,232,18,955,985,955,460,533.3333333,8318842,340,Active,4898
8318859,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318859,200,Discontinued,2745
8318933,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318933,360,Discontinued,231
8318941,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8318941,200,Discontinued,2746
8319022,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319022,350,Discontinued,85243
8319048,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319048,350,Discontinued,85243
8319055,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319055,350,Discontinued,85243
8319071,Eaches,53,77,8,65,61,52,81,54,40,44,55,91,56.75,8319071,200,Discontinued,2745
8319089,Eaches,1,13,3,11,3,6,0,10,1,6,9,11,6.166666667,8319089,200,Discontinued,2745
8319097,Eaches,49,494,404,267,147,295,467,157,298,39,183,356,263,8319097,200,Pre Active,2745
8319105,Eaches,101,393,158,194,114,18,369,42,416,15,174,248,186.8333333,8319105,360,Active,95
8319121,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319121,200,Discontinued,2746
8319139,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319139,200,Discontinued,2745
8319170,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319170,360,Discontinued,95
8319188,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319188,360,Discontinued,95
8319204,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319204,360,Discontinued,95
8319212,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319212,360,Discontinued,95
8319238,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319238,360,Discontinued,95
8319246,Eaches,1,1,3,0,4,2,3,4,5,4,3,3,2.75,8319246,700,Pre Active,3795
8319295,Eaches,635,663,692,699,122,97,487,660,840,192,224,662,497.75,8319295,340,Pre Active,54684
8319345,Eaches,2256,1859,2306,2206,630,1300,843,2268,2510,2915,923,2181,1849.75,8319345,380,Active,3999
8319360,Eaches,46,138,141,235,56,77,182,218,70,143,113,127,128.8333333,8319360,380,Active,3999
8319386,Eaches,4,253,154,61,40,401,463,349,296,454,94,69,219.8333333,8319386,340,Active,54684
8319394,Eaches,455,268,326,502,235,45,326,326,346,186,558,436,334.0833333,8319394,340,Active,54684
8319402,Eaches,1409,1741,1003,1782,885,862,1465,254,1214,1825,1240,1722,1283.5,8319402,380,Active,3999
8319410,Eaches,400,180,303,2,324,427,17,275,37,331,279,36,217.5833333,8319410,340,Active,54684
8319428,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319428,360,Discontinued,52070
8319436,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319436,340,Discontinued,54684
8319451,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319451,380,Discontinued,3999
8319469,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319469,340,Discontinued,54684
8319485,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319485,340,Discontinued,54684
8319501,Eaches,456,321,337,41,61,306,466,228,403,36,143,18,234.6666667,8319501,360,Active,52070
8319519,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319519,320,Discontinued,52070
8319568,Eaches,194,441,103,342,423,371,524,562,557,463,225,2,350.5833333,8319568,360,Active,52070
8319576,Eaches,463,497,205,372,133,340,443,362,510,159,7,323,317.8333333,8319576,360,Active,52070
8319584,Eaches,389,433,309,421,446,280,241,191,202,388,455,182,328.0833333,8319584,360,Active,52070
8319600,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319600,330,Discontinued,1957
8319618,Eaches,117,50,111,3,99,139,6,95,48,177,128,98,89.25,8319618,360,Active,52070
8319626,Eaches,2,1,1,1,0,2,1,2,2,0,0,1,1.083333333,8319626,700,Pre Active,2082
8319634,Eaches,206,10,47,39,225,165,36,45,73,92,156,85,98.25,8319634,360,Active,52070
8319642,Eaches,3,404,148,298,249,335,27,465,457,228,122,179,242.9166667,8319642,360,Active,52070
8319659,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319659,460,Discontinued,16940
8319667,Eaches,87,27,110,8,5,44,85,95,69,114,45,124,67.75,8319667,330,Active,52070
8319675,Eaches,111,186,246,0,250,6,207,70,94,168,108,194,136.6666667,8319675,360,Active,52070
8319683,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319683,360,Discontinued,52070
8319691,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319691,460,Discontinued,16940
8319709,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319709,360,Discontinued,52070
8319717,Eaches,53,2026,2317,44,1040,2362,2072,20,1661,721,83,983,1115.166667,8319717,330,Active,52070
8319725,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319725,460,Discontinued,16940
8319741,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319741,460,Discontinued,16940
8319758,Eaches,4,0,2,3,1,1,4,3,3,4,0,5,2.5,8319758,360,Discontinued,52070
8319766,Eaches,209,71,71,102,210,42,116,254,218,100,179,65,136.4166667,8319766,330,Active,52070
8319782,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319782,360,Discontinued,52070
8319808,Eaches,1842,2280,1025,1873,450,34,1813,1383,860,1445,194,305,1125.333333,8319808,330,Active,52070
8319824,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8319824,360,Discontinued,52070
8319832,Eaches,28,401,331,117,115,474,487,392,47,108,486,12,249.8333333,8319832,330,Active,52070
8319840,Eaches,1,1,0,1,0,1,0,1,0,0,1,0,0.5,8319840,360,Discontinued,52070
8319857,Eaches,133,117,28,35,0,113,70,10,116,158,3,122,75.41666667,8319857,400,Discontinued,52070
8319865,Eaches,2,3,4,4,5,1,1,4,4,4,4,1,3.083333333,8319865,360,Discontinued,52070
8319873,Eaches,1,0,0,0,0,1,1,0,0,1,1,0,0.416666667,8319873,360,Discontinued,52070
8319881,Eaches,6,6,6,2,1,7,6,1,5,6,3,4,4.416666667,8319881,330,Seasonal,1141
8319899,Eaches,21,53,31,46,34,45,11,13,20,23,25,6,27.33333333,8319899,400,Discontinued,52070
8319907,Eaches,1,1,3,1,0,1,2,3,3,2,2,2,1.75,8319907,360,Discontinued,52070
8319915,Eaches,284,40,188,324,95,127,186,392,411,385,468,83,248.5833333,8319915,400,Active,52070
8319923,Eaches,2,0,2,1,3,2,2,2,1,3,2,3,1.916666667,8319923,360,Discontinued,52070
8319931,Eaches,179,12,25,152,87,211,15,168,37,298,84,364,136,8319931,330,Active,1141
8319956,Eaches,125,261,181,106,65,276,178,214,255,245,191,68,180.4166667,8319956,330,Active,1141
8319964,Eaches,677,774,1482,1563,613,1732,236,1291,308,149,2315,2222,1113.5,8319964,400,Active,52070
8319972,Eaches,1832,1314,1932,1151,933,1328,90,203,384,1430,957,1695,1104.083333,8319972,330,Active,1141
8319980,Eaches,877,325,208,215,360,216,370,852,509,370,307,463,422.6666667,8319980,400,Active,52070
8319998,Eaches,2469,2253,394,2865,957,435,1969,64,1181,2793,180,2882,1536.833333,8319998,360,Active,52070
8320012,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8320012,200,Discontinued,2745
8320020,Eaches,88,86,28,89,38,55,103,107,122,120,92,13,78.41666667,8320020,330,Active,1141
8320038,Eaches,70,621,124,139,419,130,105,366,623,174,260,53,257,8320038,360,Active,52070
8320046,Eaches,547,450,187,625,143,16,76,477,670,188,112,360,320.9166667,8320046,330,Active,1141
8320053,Eaches,42,46,64,62,48,36,19,28,18,17,35,68,40.25,8320053,200,Pre Active,2745
8320061,Eaches,1,1,0,0,1,0,1,0,0,0,1,0,0.416666667,8320061,360,Discontinued,52070
8320079,Eaches,135,519,1083,443,601,680,560,882,218,1017,141,98,531.4166667,8320079,330,Active,1141
8320087,Eaches,754,670,415,125,629,860,290,167,744,71,69,330,427,8320087,330,Active,1141
8320095,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8320095,360,Discontinued,52070
8320103,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8320103,200,Discontinued,2746
8320111,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8320111,200,Discontinued,2746
